ahargana,longitude
1372985,340.0580547240224
1372990,345.0105001852624
1372995,349.9471135344031
1373000,354.8678309315006
1373005,359.7727065494198
1373010,4.6619121583535055
1373015,9.535735809480776
1373020,14.394579629630764
1373025,19.238956750677136
1373030,24.069487399692097
1373035,28.886894188869967
1373040,33.69199664735645
1373045,38.48570504391159
1373050,43.26901355391479
1373055,48.04299282804874
1373060,52.8087820229547
1373065,57.567580356312
1373070,62.32063825026455
1373075,67.06924812817958
1373080,71.81473492909264
1373085,76.55844640767933
1373090,81.30174328207225
1373095,86.04598929728861
1373100,90.79254126865179
1373105,95.54273917067559
1373110,100.29789633676393
1373115,105.05928983515741
1373120,109.8281510866141
1373125,114.60565678925838
1373130,119.39292021591486
1373135,124.19098294750391
1373140,129.0008071083062
1373145,133.82326816160975
1373150,138.6591483273577
1373155,143.50913067678516
1373160,148.37379395596318
1373165,153.25360818490424
1373170,158.14893107287784
1373175,163.0600052837356
1373180,167.9869565774575
1373185,172.92979284594813
1373190,177.88840405266956
1373195,182.86256307571568
1373200,187.8519274485488
1373205,192.85604197820652
1373210,197.87434221829966
1373215,202.90615876298864
1373220,207.95072232232397
1373225,213.0071695330466
1373230,218.0745494537198
1373235,223.15183068875584
1373240,228.23790908249478
1373245,233.33161592209476
1373250,238.4317265849893
1373255,243.53696956903636
1373260,248.64603583687762
1373265,253.75758841163332
1373270,258.8702721574288
1373275,263.98272367948016
1373280,269.09358127837686
1373285,274.2014948932483
1373290,279.3051359684898
1373295,284.40320717866086
1373300,289.49445194608893
1373305,294.57766368586624
1373310,299.65169471188864
1373315,304.7154647415556
1373320,309.76796893168097
1373325,314.8082853854616
1373330,319.8355820688636
1373335,324.8491230788151
1373340,329.848274209133
1373345,334.8325077647292
1373350,339.80140658018007
1373355,344.7546672051595
1373360,349.69210222661087
1373365,354.61364170428146
1373370,359.5193337080868
1373375,4.409343948775115
1373380,9.283954507963575
1373385,14.143561678949013
1373390,18.98867293932845
1373395,23.81990308429896
1373400,28.63796955685702
1373405,33.44368701768885
1373410,38.23796120324729
1373415,43.02178212530066
1373420,47.79621666927297
1373425,52.56240065058414
1373430,57.3215303937275
1373435,62.07485389477456
1373440,66.82366163447895
1373445,71.56927710631177
1373450,76.31304712505802
1373455,81.05633198144994
1373460,85.80049550824066
1373465,90.54689512305067
1373470,95.2968719132975
1373475,100.05174082871604
1373480,104.8127810459485
1373485,109.58122657306033
1373490,114.35825715626386
1373495,119.14498955639796
1373500,123.94246925879119
1373505,128.75166268015863
1373510,133.57344993433304
1373515,138.40861821621056
1373520,143.25785586004528
1373525,148.12174712409023
1373530,153.00076774852576
1373535,157.89528132781942
1373540,162.8055365307126
1373545,167.73166519689582
1373550,172.67368132558323
1373555,177.63148096829983
1373560,182.60484302595853
1373565,187.59343094259387
1373570,192.596795279293
1373575,197.6143771435901
1373580,202.64551244187965
1373585,207.68943691540875
1373590,212.74529191440925
1373595,217.81213085847915
1373600,222.8889263304983
1373605,227.97457774203113
1373610,233.06791951143845
1373615,238.16772969053991
1373620,243.2727389756292
1373625,248.3816400377694
1373630,253.49309710696576
1373635,258.60575574472716
1373640,263.71825273956995
1373645,268.82922606009924
1373650,273.93732480052176
1373655,279.0412190522517
1373660,284.13960963876957
1373665,289.2312376448788
1373670,294.3148936774203
1373675,299.389426791077
1373680,304.4537530144928
1373685,309.50686341257705
1373690,314.547831622221
1373695,319.57582080067556
1373700,324.5900899286411
1373705,329.5899994139487
1373710,334.57501594512274
1373715,339.5447165530887
1373720,344.49879183985206
1373725,349.4370483459637
1373730,354.35941003295477
1373735,359.2659188664752
1373740,4.156734494426338
1373745,9.032133023241084
1373750,13.892504904250542
1373755,18.738351950579446
1373760,23.570283513201197
1373765,28.389011851048224
1373770,33.195346740056515
1373775,37.99018936615668
1373780,42.77452555768069
1373785,47.549418413202545
1373790,52.316000384998745
1373795,57.075464880391756
1373800,61.82905744477583
1373805,66.57806659108121
1373810,71.32381434094427
1373815,76.06764654305032
1373820,80.81092303428487
1373825,85.55500770815578
1373830,90.30125855818478
1373835,95.05101775842721
1373840,99.8056018488295
1373845,104.566292089902
1373850,109.33432505234971
1373855,114.11088350710844
1373860,118.89708768098684
1373865,123.69398694253066
1373870,128.50255198167156
1373875,133.3236675452262
1373880,138.15812578680809
1373885,143.00662028988032
1373890,147.86974081297885
1373895,152.74796880673415
1373900,157.6416737430407
1373905,162.55111029107897
1373910,167.47641636721752
1373915,172.41761207769255
1373920,177.37459956439207
1373925,182.3471637552559
1373930,187.3349740119501
1373935,192.3375866589642
1373940,197.35444836881447
1373945,202.38490037378483
1373950,207.42818346178515
1373955,212.48344371350794
1373960,217.549738929256
1373965,222.6260456905741
1373970,227.71126699815449
1373975,232.80424042483446
1373980,237.90374672061506
1373985,243.008518805383
1373990,248.11725108446035
1373995,253.22860902057005
1374000,258.3412388992751
1374005,263.4537777190475
1374010,268.56486314314225
1374015,273.6731434469433
1374020,278.7772873956308
1374025,283.87599398678964
1374030,288.96800199250043
1374035,294.0520992354273
1374040,299.12713153353803
1374045,304.1920112484834
1374050,309.2457253736199
1374055,314.28734309780856
1374060,319.3160227866364
1374065,324.3310183195853
1374070,329.33168473117195
1374075,334.3174831050749
1374080,339.28798467688665
1374085,344.24287410728596
1374090,349.1819518945657
1374095,354.10513590327525
1374100,359.012461994101
1374105,3.9040837489814204
1374110,8.78027129317827
1374115,13.641409228228666
1374120,18.487993692541366
1374125,23.320628580145275
1374130,28.1400209521079
1374135,32.94697568293723
1374140,37.742389389914194
1374145,42.52724369818853
1374150,47.302597898439195
1374155,52.06958105698783
1374160,56.82938364053064
1374165,61.58324871938184
1374170,66.33246281300018
1374175,71.07834644541656
1374180,75.82224447286671
1374185,80.56551625147837
1374190,85.30952570947713
1374195,90.05563138940721
1374200,94.80517652567666
1374205,99.55947922277007
1374210,104.31982279954742
1374215,109.08744636511263
1374220,113.86353569186409
1374225,118.64921444999493
1374230,123.44553587048063
1374235,128.2534748970115
1374240,133.07392089125653
1374245,137.90767095017515
1374250,142.75542389204546
1374255,147.61777496367762
1374260,152.49521131631897
1374265,157.38810829188907
1374270,162.29672655445836
1374275,167.22121009440346
1374280,172.16158512473385
1374285,177.11775987938253
1374290,182.08952531789376
1374295,187.07655672633965
1374300,192.07841620134914
1374305,197.09455599236455
1374310,202.12432267061132
1374315,207.1669620860292
1374320,212.22162506715398
1374325,217.28737381357163
1374330,222.3631889261172
1374335,227.44797701661616
1374340,232.5405788350914
1374345,237.6397778539786
1374350,242.74430924170588
1374355,247.8528691631517
1374360,252.9641243405858
1374365,258.07672180977454
1374370,263.1892988057969
1374375,268.30049271319774
1374380,273.4089510151612
1374385,278.51334117638584
1374390,283.6123603942857
1374395,288.70474515323104
1374400,293.78928051532677
1374405,298.8648090848899
1374410,303.9302395782405
1374415,308.9845549371072
1374420,314.02681992168925
1374425,319.05618812254943
1374430,324.0719083330613
1374435,329.07333022770246
1374440,334.05990929596373
1374445,339.03121098703866
1374450,343.9869140269065
1374455,348.9268128753677
1374460,353.85081930184214
1374465,358.7589630613157
1374470,3.651391666285988
1374475,8.528369255953752
1374480,13.390274573864392
1374485,18.23759807358134
1374490,23.07093818005798
1374495,27.890996741835615
1374500,32.698573715894284
1374505,37.49456113282578
1374510,42.27993639509034
1374515,47.0557549640219
1374520,51.823142497714706
1374525,56.58328649867825
1374530,61.33742753731511
1374535,66.08685011494747
1374540,70.83287323178256
1374545,75.57684072527417
1374550,80.32011144436223
1374555,85.06404932500726
1374560,89.81001343236032
1374565,94.55934803503622
1374570,99.3133727758829
1374575,104.07337300702827
1374580,108.84059035153079
1374585,113.61621355945915
1374590,118.40136972269377
1374595,123.19711591330442
1374600,128.00443130920095
1374605,132.82420986916557
1374610,137.6572536170743
1374615,142.50426659200295
1374620,147.36584951691722
1374625,152.24249523389545
1374630,157.13458494687418
1374635,162.04238530962917
1374640,166.9660463835881
1374645,171.90560048766636
1374650,176.86096195038357
1374655,181.83192776685098
1374660,186.81817915420044
1374665,191.81928399031975
1374670,196.83470011241232
1374675,201.863779444089
1374680,206.9057729127547
1374685,211.959836111576
1374690,217.02503565841957
1374695,222.10035619379215
1374700,227.18470796208382
1374705,232.27693491416696
1374710,237.37582326860965
1374715,242.48011046728936
1374720,247.5884944604163
1374725,252.69964325559562
1374730,257.81220466544175
1374735,262.92481618828805
1374740,268.0361149567837
1374745,273.14474768804075
1374750,278.2493805725608
1374755,283.34870903317443
1374760,288.44146729108763
1374765,293.5264376725291
1374770,298.6024595907808
1374775,303.66843813856224
1374780,308.7233522264794
1374785,313.76626220451476
1374790,318.7963169054441
1374795,323.8127600519087
1374800,328.8149359712302
1374805,333.80229456998086
1374810,338.7743955198405
1374815,343.73091161834355
1374820,348.6716312916754
1374825,353.596460215609
1374830,358.5054220388185
1374835,3.398658201493519
1374840,8.276426851031394
1374845,13.139100865395363
1374850,17.98716500328879
1374855,22.82121220856781
1374860,27.641939102689072
1374865,32.45014070910079
1374870,37.24670445375452
1374875,42.03260349651764
1374880,46.80888944895454
1374885,51.576684538245246
1374890,56.33717327920623
1374895,61.09159371801552
1374900,65.8412283122823
1374905,70.58739451267303
1374910,75.33143511170263
1374915,80.07470842422957
1374920,84.81857836743896
1374925,89.56440450250626
1374930,94.31353210561537
1374935,99.067282332722
1374940,103.8269425436308
1374945,108.59375685086499
1374950,113.36891695879328
1374955,118.15355335827095
1374960,122.94872694153005
1374965,127.75542110124036
1374970,132.5745343749897
1374975,137.40687369752513
1374980,142.25314831443956
1374985,147.11396441262625
1374990,151.98982051460712
1374995,156.8811036791805
1375000,161.78808654403508
1375005,166.71092523856814
1375010,171.64965818710135
1375015,176.6042058141726
1375020,181.57437115479075
1375025,186.55984136384598
1375030,191.56019010898976
1375035,196.5748808264072
1375040,201.60327080526602
1375045,206.64461606526893
1375050,211.69807698191318
1375055,216.76272460975719
1375060,221.8375476492848
1375065,226.92145999932134
1375070,232.0133088341803
1375075,237.11188314271618
1375080,242.21592266529248
1375085,247.32412716268593
1375090,252.4351659541117
1375095,257.547687655494
1375100,262.66033005506307
1375105,267.77173005988226
1375110,272.8805336481514
1375115,277.985405761973
1375120,283.085040075213
1375125,288.178168571007
1375130,293.26357086342523
1375135,298.3400831978969
1375140,303.40660706550636
1375145,308.4621173658141
1375150,313.5056700576198
1375155,318.53640923307336
1375160,323.5535735590607
1375165,328.5565020297361
1375170,333.5446389796342
1375175,338.51753831192326
1375180,343.4748669025616
1375185,348.4164071481324
1375190,353.3420586328642
1375195,358.25183889879634
1375200,3.145883310579701
1375205,8.024444018676498
1375210,12.887888027833831
1375215,17.73669439199512
1375220,22.571450561525946
1375225,27.392847917306657
1375230,32.20167653286366
1375235,36.998819211645944
1375240,41.78524485158178
1375245,46.56200119316006
1375250,51.330207010500665
1375255,56.091043807433444
1375260,60.845747081170416
1375265,65.59559722054206
1375270,70.34191010082638
1375275,75.08602744298832
1375280,79.82930700186589
1375285,84.573112648886
1375290,89.31880441465742
1375295,94.06772855675115
1375300,98.82120771800183
1375305,103.5805312407368
1375310,108.3469457025678
1375315,113.1216457382638
1375320,117.90576521535523
1375325,122.70036882507421
1375330,127.50644415483113
1375335,132.32489430358157
1375340,137.1565311003238
1375345,142.0020689827845
1375350,146.86211958944727
1375355,151.73718711326256
1375360,156.62766445964445
1375365,161.53383024476506
1375370,166.45584666294917
1375375,171.39375824280825
1375380,176.34749150669643
1375385,181.3168555335631
1375390,186.3015434221369
1375395,191.30113463921413
1375400,196.31509823057362
1375405,201.3427968640049
1375410,206.38349166674394
1375415,211.4363478132208
1375420,216.50044081351365
1375425,221.5747634484806
1375430,226.65823329267855
1375435,231.74970076690067
1375440,236.84795765422277
1375445,241.95174601798095
1375450,247.05976745573815
1375455,252.17069262406295
1375460,257.2831709686363
1375465,262.3958405942235
1375470,267.50733820912455
1375475,272.61630907878134
1375480,277.7214169232266
1375485,282.8213536931807
1375490,287.91484915833547
1375495,293.00068024487723
1375500,298.0776800534535
1375505,303.14474649504217
1375510,308.2008504793203
1375515,313.24504359251773
1375520,318.2764652034115
1375525,323.29434893870683
1375530,328.29802847248635
1375535,333.2869425787396
1375540,338.26063940140733
1375545,343.2187799013663
1375550,348.16114045022863
1375555,353.0876145427411
1375560,357.9982136136221
1375565,2.89306694985629
1375570,7.772420699471512
1375575,12.63663598648416
1375580,17.486186150292916
1375585,22.321653135970447
1375590,27.1437230694693
1375595,31.953181058583297
1375600,36.75090526664493
1375605,41.53786030990071
1375610,46.315090037008225
1375615,51.08370974678618
1375620,55.84489790836512
1375625,60.599887446244566
1375630,65.34995665497276
1375635,70.09641980861953
1375640,74.8406175304803
1375645,79.58390698849813
1375650,84.32765198183256
1375655,89.07321298408401
1375660,93.82193720753821
1375665,98.57514875612662
1375670,103.33413892935211
1375675,108.10015674501874
1375680,112.87439974529254
1375685,117.65800515154216
1375690,122.45204143276655
1375695,127.25750035149724
1375700,132.07528954957402
1375705,136.90622573400958
1375710,141.7510285201783
1375715,146.61031498587016
1375720,151.48459498384955
1375725,156.3742672582665
1375730,161.2796163980636
1375735,166.2008106588351
1375740,171.13790067322145
1375745,176.0908190625761
1375750,181.05938095370803
1375755,186.0432853956408
1375760,191.0421176625855
1375765,196.0553524209102
1375770,201.0823577301512
1375775,206.12239983971108
1375780,211.17464873996352
1375785,216.23818441508152
1375790,221.3120037461114
1375795,226.39502800558088
1375800,231.48611088323628
1375805,236.58404698025893
1375810,241.68758070791097
1375815,246.7954155257114
1375820,251.9062234538099
1375825,257.0186547940772
1375830,262.13134799461517
1375835,267.2429395912778
1375840,272.35207416342485
1375845,277.45741423520036
1375850,282.55765005952134
1375855,287.65150921831827
1375860,292.7377659737087
1375865,297.8152503046872
1375870,302.88285656422465
1375875,307.9395516923425
1375880,312.98438292190235
1375885,318.0164849158197
1375890,323.0350862757926
1375895,328.0395153695329
1375900,333.0292054219233
1375905,338.00369882658185
1375910,342.9626506369106
1375915,347.9058312038084
1375920,352.8331279347281
1375925,357.744546156995
1375930,2.640209076945854
1375935,7.5203568352880374
1375940,12.38534466791217
1375945,17.235640190163664
1375950,22.07181982964739
1375955,26.894564443623167
1375960,31.704654158277737
1375965,36.50296247882517
1375970,41.29044972112531
1375975,46.0681558208431
1375980,50.83719257931942
1375985,55.598735407802586
1375990,60.354014633430815
1375995,65.10430643147888
1376000,69.85092344917484
1376005,74.59520518557156
1376010,79.33850819532573
1376015,84.08219617866405
1376020,88.8276300252561
1376025,93.57615787635889
1376030,98.32910527071986
1376035,103.08776543963538
1376040,107.85338981663696
1376045,112.62717882728145
1376050,117.4102730243516
1376055,122.20374463330909
1376060,127.00858957210794
1376065,131.82572000690124
1376070,136.65595750638417
1376075,141.5000268489908
1376080,146.35855053893977
1376085,151.23204407904936
1376090,156.12091204372405
1376095,161.0254449888415
1376100,165.94581722797471
1376105,170.88208549642584
1376110,175.8341885160951
1376115,180.8019474656117
1376120,185.78506735013303
1376125,190.78313925993334
1376130,195.795643492687
1376135,200.82195351219315
1376140,205.86134070555565
1376145,210.9129798955084
1376150,215.97595555880875
1376155,221.04926869693358
1376160,226.1318443015402
1376165,231.2225393542466
1376170,236.32015129834176
1376175,241.4234269174169
1376180,246.53107155859192
1376185,251.64175863163183
1376190,256.75413932101486
1376195,261.866852444466
1376200,266.978534392732
1376205,272.08782908526945
1376210,277.19339787653587
1376215,282.2939293475248
1376220,287.3881489171108
1376225,292.47482820771444
1376230,297.55279410003214
1376235,302.6209374106876
1376240,307.6782211308549
1376245,312.7236881591436
1376250,317.7564684697094
1376255,322.77578565551784
1376260,327.7809627912147
1376265,332.77142756412417
1376270,337.74671662705885
1376275,342.706479132681
1376280,347.65047941605394
1376285,352.5785987998126
1376290,357.4908365034525
1376295,2.3873096502958333
1376300,7.268252368802742
1376305,12.134013999462844
1376310,16.985056423692676
1376315,21.821950540531592
1376320,26.645371924401942
1376325,31.456095704106385
1376330,36.2549907093062
1376335,41.04301293589549
1376340,45.82119838593745
1376345,50.59065534134175
1376350,55.352556131872625
1376355,60.108128463180094
1376360,64.85864636615395
1376365,69.60542083510285
1376370,74.34979021922983
1376375,79.0931104330515
1376380,83.83674505119794
1376385,88.58205535295106
1376390,93.33039038183374
1376395,98.08307708557585
1376400,102.84141060200885
1376405,107.60664475540888
1376410,112.37998283113934
1376415,117.16256869075313
1376420,121.95547829480041
1376425,126.7597116964007
1376430,131.57618556832023
1376435,136.4057263240317
1376440,141.2490638903392
1376445,146.10682618538885
1376450,150.97953435121102
1376455,155.86759878434793
1376460,160.7713160018186
1376465,165.69086637127015
1376470,170.62631272966337
1376475,175.57759990070429
1376480,180.54455511818287
1376485,185.52688935009817
1376490,190.52419951082356
1376495,195.53597153994357
1376500,200.56158431843033
1376505,205.60031438552025
1376510,210.65134141313064
1376515,215.71375438917448
1376520,220.78655845521877
1376525,225.86868234364456
1376530,230.958986350631
1376535,236.05627078501684
1376540,241.15928482809872
1376545,246.26673573970092
1376550,251.3772983452136
1376555,256.48962473812446
1376560,261.6023541325711
1376565,266.7141228005155
1376570,271.8235740282109
1376575,276.9293680268205
1376580,282.0301917308159
1376585,287.1247684212682
1376590,292.2118671051512
1376595,297.29031158776905
1376600,302.3589891721363
1376605,307.4168589209554
1376610,312.462959417783
1376615,317.4964159657082
1376620,322.516447164334
1376625,327.5223708091513
1376630,332.51360906175154
1376635,337.4896928432775
1376640,342.45026541300376
1376645,347.39508509499336
1376650,352.324027129174
1376655,357.23708462788215
1376660,2.134368628692116
1376665,7.016107243012778
1376670,11.882643908777549
1376675,16.734434764196994
1376680,21.572045167791185
1376685,26.39614539758906
1376690,31.207505569489683
1376695,36.00698981977875
1376700,40.795549805366676
1376705,45.574217574020345
1376710,50.34409786585522
1376715,55.106359906556634
1376720,59.862228755731266
1376725,64.61297627481086
1376730,69.35991177960932
1376735,74.10437244294693
1376740,78.8477135128309
1376745,83.59129841179067
1376750,88.33648878178418
1376755,93.0846345423515
1376760,97.83706402418899
1376765,102.59507424589621
1376770,107.3599213984162
1376775,112.13281160280872
1376780,116.91489200669189
1376785,121.70724228426015
1376790,126.51086660394269
1376795,131.32668612637448
1376800,136.15553209328482
1376805,140.99813956521757
1376810,145.8551418611545
1376815,150.72706575186555
1376820,155.61432744763513
1376825,160.51722942021857
1376830,165.43595808828582
1376835,170.37058238884012
1376840,175.32105324852682
1376845,180.28720396000907
1376850,185.26875145972343
1376855,190.26529849455457
1376860,195.2763366566542
1376865,200.30125025646944
1376870,205.33932100019933
1376875,210.38973342550648
1376880,215.45158104943926
1376885,220.52387317424467
1376890,225.60554229404806
1376895,230.69545204221785
1376900,235.79240561704086
1376905,240.89515462183618
1376910,246.00240825470954
1376915,251.11284278266075
1376920,256.2251112347431
1376925,261.3378532477796
1376930,266.4497050017815
1376935,271.5593091763399
1376940,276.66532486522766
1376945,281.7664373828427
1376950,286.86136789723446
1376955,291.9488828242276
1376960,297.0278029172019
1376965,302.09701198735354
1376970,307.1554651898698
1376975,312.2021968127032
1376980,317.2363275051576
1376985,322.257070889443
1376990,327.2637394957443
1376995,332.2557499713594
1377000,337.232627516008
1377005,342.1940095025507
1377010,347.1396482490085
1377015,352.06941291532763
1377020,356.9832905064997
1377025,1.8813859722342272
1377030,6.7639214022082195
1377035,11.631234324925243
1377040,16.483775125744593
1377045,21.3221036113085
1377050,26.14688474964016
1377055,30.958883627834865
1377060,35.758959672029654
1377065,40.54806018073605
1377070,45.327213226804474
1377075,50.09751998673395
1377080,54.86014655864247
1377085,59.61631533206195
1377090,64.36729597408967
1377095,69.11439609602598
1377100,73.85895166826954
1377105,78.60231724580281
1377110,83.34585607208055
1377115,88.09093012573922
1377120,92.83889017559943
1377125,97.59106590928353
1377130,102.34875620083317
1377135,107.11321958278971
1377140,111.88566498822125
1377145,116.66724282804563
1377150,121.45903646874744
1377155,126.26205417365351
1377160,131.07722157291525
1377165,135.9053747197443
1377170,140.7472537932098
1377175,145.60349750089446
1377180,150.47463823124073
1377185,155.36109799976157
1377190,160.26318522691153
1377195,165.18109237823074
1377200,170.1148944895113
1377205,175.06454859151086
1377210,180.0298940388596
1377215,185.01065374239985
1377220,190.00643628965673
1377225,195.01673893539223
1377230,200.040951432721
1377235,205.07836066903423
1377240,210.1281560642069
1377245,215.1894356828206
1377250,220.26121300730426
1377255,225.34242431498146
1377260,230.43193659897653
1377265,235.52855597086986
1377270,240.63103648027644
1377275,245.73808928912572
1377280,250.84839213198643
1377285,255.96059899950725
1377290,261.0733499784813
1377295,266.1852811832954
1377300,271.2950347134301
1377305,276.4012685717002
1377310,281.50266647788925
1377315,286.59794751235404
1377320,291.68587552428323
1377325,296.76526823814936
1377330,301.8350059956927
1377335,306.89404006544623
1377340,311.9414004587866
1377345,316.97620318960946
1377350,321.9976569182958
1377355,327.00506892367713
1377360,331.9978503508043
1377365,336.97552068734115
1377370,341.937711427326
1377375,346.88416888798275
1377380,351.8147561516349
1377385,356.7294541163607
1377390,1.6283616418489828
1377395,6.511694791487682
1377400,11.37978517711268
1377405,16.233077422673215
1377410,21.072125771200536
1377415,25.89758986720513
1377420,30.710229753655792
1377425,35.510900128900104
1377430,40.300543914198876
1377435,45.08018518709945
1377440,49.850921538252585
1377445,54.61391591525374
1377450,59.37038801341844
1377455,64.12160528019922
1377460,68.86887359734129
1377465,73.61352770633026
1377470,78.35692144262072
1377475,83.10041784409457
1377480,87.84537919911814
1377485,92.5931570995136
1377490,97.34508256392269
1377495,102.10245629599629
1377500,106.86653914523716
1377505,111.63854283282463
1377510,116.41962101015056
1377515,121.21086071408853
1377520,126.01327428332854
1377525,130.82779179862337
1377530,135.6552541077993
1377535,140.49640649361865
1377540,145.35189303895834
1377545,150.22225173923485
1377550,155.1079104067211
1377555,160.0091834039247
1377560,164.9262692394673
1377565,169.85924904638824
1377570,174.8080859601109
1377575,179.77262540118892
1377580,184.752596260224
1377585,189.74761297339228
1377590,194.7571784684951
1377595,199.7806879533999
1377600,204.817433511316
1377605,209.8666094608707
1377610,214.92731843198507
1377615,219.99857810719647
1377620,225.07932856824192
1377625,230.16844019050623
1377630,235.26472202214745
1377635,240.36693058432158
1377640,245.47377902778175
1377645,250.58394658059837
1377650,255.6960882215383
1377655,260.80884451362226
1377660,265.9208515324495
1377665,271.03075082412164
1377670,276.137199326438
1377675,281.2388791905643
1377680,286.33450743436117
1377685,291.42284536443435
1377690,296.5027077004362
1377695,301.57297133657005
1377700,306.6325836756484
1377705,311.68057047208447
1377710,316.71604312182626
1377715,321.73820533958974
1377720,326.7463591670762
1377725,331.73991025874756
1377730,336.71837240019244
1377735,341.68137121417203
1377740,346.6286470219889
1377745,351.56005683181286
1377750,356.47557543487204
1377755,1.3752955988040867
1377760,6.259427356273466
1377765,11.128296395815799
1377770,15.982341570557772
1377775,20.822111548783923
1377780,25.648260638250793
1377785,30.461543822096704
1377790,35.262811053810736
1377795,40.0530008584748
1377800,44.83313329754607
1377805,49.60430235461448
1377810,54.3676678033788
1377815,59.12444662084543
1377820,63.87590401002502
1377825,68.62334409714992
1377830,73.36810036879675
1377835,78.11152591455928
1377840,82.85498353977934
1377845,87.5998358160717
1377850,92.34743513180904
1377855,97.09911381024858
1377860,101.85617435973195
1377865,106.61987992157137
1377870,111.39144498110957
1377875,116.17202640732717
1377880,120.96271488599503
1377885,125.76452681059992
1377890,130.57839669397256
1377895,135.4051701617535
1377900,140.24559758498427
1377905,145.10032840890375
1377910,149.96990622493118
1377915,154.8547646330254
1377920,159.7552239319537
1377925,164.6714886690205
1377930,169.60364607284563
1377935,174.5516653844404
1377940,179.51539809312715
1377945,184.49457907499104
1377950,189.48882862291703
1377955,194.49765534756233
1377960,199.52045992402194
1377965,204.55653964568052
1377970,209.60509374585817
1377975,214.66522943854048
1377980,219.7359686257174
1377985,224.81625521468328
1377990,229.9049629855253
1377995,235.0009039467179
1378000,240.10283711514288
1378005,245.20947765584862
1378010,250.31950631648377
1378015,255.43157908992904
1378020,260.5443370421914
1378025,265.65641623675026
1378030,270.7664576925606
1378035,275.8731173093859
1378040,280.9750756952895
1378045,286.07104783086896
1378050,291.1597925047532
1378055,296.24012145490155
1378060,301.31090815047116
1378065,306.3710961497286
1378070,311.41970696931287
1378075,316.45584740527784
1378080,321.4787162427674
1378085,326.48761030018085
1378090,331.48192975415697
1378095,336.4611826978055
1378100,341.424988890275
1378105,346.37308266243684
1378110,351.3053149509151
1378115,356.22165444077035
1378120,1.122187805683211
1378125,6.007119043446426
1378130,10.87676791229697
1378135,15.73156748572934
1378140,20.572060846095535
1378145,25.398896950782607
1378150,30.212825708455593
1378155,35.0146923102864
1378160,39.80543086633396
1378165,44.58605740172977
1378170,49.357662270905045
1378175,54.121402050822816
1378180,58.87849097629496
1378185,63.63019198065957
1378190,68.3778074091835
1378195,73.12266946740266
1378200,77.86613047225754
1378205,82.60955297053198
1378210,87.35429979013009
1378215,92.10172408951
1378220,96.85315947059131
1378225,101.60991022050861
1378230,106.37324174766385
1378235,111.14437127756511
1378240,115.92445887399607
1378245,120.7145988495885
1378250,125.51581163245964
1378255,130.32903614875096
1378260,135.15512278454239
1378265,139.99482698460258
1378270,144.84880354301353
1378275,149.7176016361131
1378280,154.6016606428429
1378285,159.50130679134145
1378290,164.41675066355972
1378295,169.34808558207033
1378300,174.29528689377673
1378305,179.2582121599832
1378310,184.23660224769603
1378315,189.23008331394942
1378320,194.2381696629537
1378325,199.26026744890024
1378330,204.29567918960322
1378335,209.34360904942412
1378340,214.40316884404305
1378345,219.47338471466915
1378350,224.55320441522622
1378355,229.64150515305195
1378360,234.73710192011436
1378365,239.8387562536681
1378370,244.94518535832344
1378375,250.05507152684726
1378380,255.1670717932306
1378385,260.27982775270743
1378390,265.3919754833051
1378395,270.50215550358274
1378400,275.6090227012476
1378405,280.7112561673122
1378410,285.8075688705504
1378415,290.8967171057578
1378420,295.9775096528905
1378425,301.0488165784439
1378430,306.1095776168817
1378435,311.1588100673476
1378440,316.1956161436382
1378445,321.2191897175147
1378450,326.2288223985041
1378455,331.2239088972995
1378460,336.2039516247423
1378465,341.1685644841519
1378470,346.1174758215816
1378475,351.05053050484173
1378480,355.9676911136335
1378485,0.8690382259001126
1378490,5.754769800051205
1378495,10.625199658121765
1378500,15.480755084793694
1378505,20.32197356541274
1378510,25.149498693967516
1378515,29.96407528914481
1378520,34.76654376291467
1378525,39.557833791712476
1378530,44.33895734370792
1378535,49.11100112262002
1378540,53.8751184857369
1378545,58.632520901366526
1378550,63.38446900893265
1378555,68.13226334684128
1378560,72.87723481347858
1378565,77.62073492682552
1378570,82.36412594814932
1378575,87.10877093515258
1378580,91.85602379005806
1378585,96.60721936699855
1378590,101.36366370644569
1378595,106.12662445897281
1378600,110.89732156620545
1378605,115.6769182634092
1378610,120.46651246892523
1378615,125.26712862478304
1378620,130.079710051583
1378625,134.90511187885915
1378630,139.7440946094934
1378635,144.59731837326595
1378640,149.46533792039935
1378645,154.34859839951147
1378650,159.24743196158914
1378655,164.16205521890797
1378660,169.09256758574804
1378665,174.0389505160669
1378670,179.00106764574872
1378675,183.97866583803605
1378680,188.9713771219322
1378685,193.9787215047875
1378690,199.00011063214595
1378695,204.03485226056972
1378700,209.0821555012113
1378705,214.14113678948942
1378710,219.21082652535068
1378715,224.2901763303483
1378720,229.37806686104773
1378725,234.47331611704735
1378730,239.5746881800696
1378735,244.6809023195167
1378740,249.7906423992958
1378745,254.90256652046773
1378750,260.015316834234
1378755,265.12752946000745
1378760,270.23784444220126
1378765,275.3449156829732
1378770,280.44742078219406
1378775,285.54407072178145
1378780,290.6336193279022
1378785,295.7148724457447
1378790,300.78669676159035
1378795,305.84802820741817
1378800,310.8978798842266
1378805,315.93534944178566
1378810,320.95962585492555
1378815,325.9699955383335
1378820,330.9658477492433
